user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
ryan,,Faith • Hope • Love,2019-07-31 08:15:09+00:00,6.0,96,85,False,2021-11-13 16:16:28+00:00,"@AneshaGabriel @RadioCacaNFT @USMverse @USMchain @JeffWatney NFT :
- Metamon
- SpaceXNaut Dog
- Tesla
- Musk USM LAND
- Metamon USM LAND
 -Bake Musk Mixer
 -DING
 -Egg
 -Potion
 -Diamond 
 -Egg Avatar
 -BMBMUSK
 -BMBRACA
 -Kiss-up State Land

@ERed34 @Chan_Agustian @andreagustians  @ceriaucie22 

#RADIOCACA #METAMON #METAVERSE #PLAYTOEARN",,Twitter for Android,False
Pokonya Gaming,,,2021-10-04 17:15:51+00:00,1.0,64,7,False,2021-11-13 16:08:55+00:00,"@AneshaGabriel @RadioCacaNFT @USMverse @USMchain @JeffWatney Kiss up state land
SpaceXnaut dog
Matrix plus dog
Metamon 
Metamon egg
Metamon rare 
Yellow diamond
Purole diamond
Potion
@Zacky_marchiano  @riskygapake_z  @ridwanhr   @dikiumbara  @dedzeb 
 #RADIOCACA #METAMON #METAVERSE #PLAYTOEARN",,Twitter for Android,False
KPS NFTs,USA,Digital curator dedicated to helping artist promote and sell their work as NFTs. Currently working with San Francisco artist Brainstemming!!,2021-09-16 21:20:57+00:00,90.0,241,322,False,2021-11-13 15:59:27+00:00,"Can't wait to see what CardanoMan looks like on @danoverse_io. If you missed out on Pavia and Playermint, Don't miss out on @danoverse_io. Land drop is today, #cnft #metaverse #Fgasfees #cardano",,Twitter Web App,False
Keira,"Bangkok, Thailand","👉Keira 💼 💎Self-Employed 👩🏻‍🎓MBA 🎓University of Northampton,UK🇬🇧",2013-12-04 01:38:59+00:00,132.0,426,53,False,2021-11-13 15:56:59+00:00,We’re moving to new land #Metaverse @BitDotCountry https://t.co/Beg7LIOnM9,['Metaverse'],Twitter for iPhone,False
pincenszy,,,2018-05-06 04:06:05+00:00,19.0,473,294,False,2021-11-13 15:42:22+00:00,"@AneshaGabriel @RadioCacaNFT @USMverse @USMchain @JeffWatney NFT Radio Caca (RACA)
- Egg
- Kiss-up State Land
- Matrix Plus Boxes
- Metamon N
- Metamon R
- Metamon SR
- Metamon SSR
- Potion
- Purple Diamond
- SpaceXnaut dog
- Yellow Diamond
@chnlmrng @PutuWiratama4  @theogantengggg @bearguccitae 

#RADIOCACA #METAMON #METAVERSE #PLAYTOEARN",,Twitter for Android,False
THEMANWHOSOLDTHEWORLD,Metaverse,"Upcoming earth-like PlayToEarn MMORPG Metaverse
Claim plots for 0.01ETH at link below, USE DESKTOP
feel free to text me if something is unclear",2021-05-08 21:16:43+00:00,3340.0,3532,2592,False,2021-11-13 15:41:09+00:00,"""El Paso"" at #900

10k plots of land in upcoming
earth shaped #PlayToEarn #metaverse
all fixed at 0.01 ETH

https://t.co/emXYRa3wbE

 #themanwhosoldtheworld https://t.co/M6ke1ZnDuT","['PlayToEarn', 'metaverse']",Twitter Web App,False
Pamela Pasiola 👽🔺,"San Jose Del Monte, Central Lu","my one and only account ♥️6️⃣5️⃣🎹
#iamcryptonning #CashBroArmy
#flurarmy #flurdaily #ILYAngeLQueeN #AshArmy✊
my paypal acc
https://t.co/k9ENIF9o0z",2021-02-04 02:28:07+00:00,275.0,5001,9264,False,2021-11-13 15:37:14+00:00,"Hello #Gamers! #Demeter land sale has launched!🤗 This is such a great news 🤗 #Demeter is selling CBK land purchasable with their #stablecoin $DUSD! This sale will ends on 18 Nov at 12:00(UTC). Don't miss out!! https://t.co/cjyCISa2KL

#CryptoBlades #Metaverse #P2EGAMING #DMT https://t.co/nurPIsgHbP","['Gamers', 'Demeter', 'Demeter']",Twitter for Android,False
BigMonty,,I'm who I am.,2021-08-17 11:12:31+00:00,13.0,15,74,False,2021-11-13 15:25:53+00:00,"Will $mana land in the #Metaverse be like the real world?  Location, location, location!  Need #MANA to purchase the prime location, #store front, to make lots of money!  I can see #meta or #Roblox acquiring #MANA for their metaverse world.  Who owns $mana, will always #bank!","['Metaverse', 'MANA']",Twitter Web App,False
CryptoDomus,The Blockchain,$ETH $SAND $TRX $BSC $SHIB $FTM $SOL $AMC BORED APE #8817 on @BAYCTron,2021-08-04 06:43:27+00:00,51.0,192,501,False,2021-11-13 15:21:48+00:00,I am extremely excited to share that I have purchased a piece of land on @TheSandboxGame . I am super new to the #metaverse world so if anyone has any advice for me please comment! #nft #meta #sandbox #land https://t.co/mmKC794gvE,,Twitter for iPhone,False
Zenith DS,,,2021-11-13 01:00:11+00:00,6.0,52,32,False,2021-11-13 15:21:27+00:00,"My mind is moving faster that the process. 🤯  I haven't found something as interesting and satisfying as this.  
So many ideas for NFTs, communities, and virtual property that I can't breath.  
#NFTs 
#DigitalArtist 
#blockchain 
#Metaverse",,Twitter for Android,False
Domain Recap,,"Expired Domain Auction Picks, Sales, and .CA TBR Results",2017-12-07 04:41:15+00:00,383.0,35,1664,False,2021-11-13 15:11:00+00:00,"Last-Minute Expired Domain Auction Recap – November 13, 2021 #domains #startups #investing #digitalmarketing #CBD #StockMarket #realestate #app #web #NFTs #metaverse

https://t.co/VIhvC6oGkJ","['domains', 'startups', 'investing', 'digitalmarketing', 'CBD']",Twitter Web App,False
Node Boi,,NFT Artist. Megalomaniac. Woo Girl.,2021-10-30 17:18:21+00:00,1.0,30,17,False,2021-11-13 15:08:24+00:00,The metaverse is not “living in AR/VR” - the metaverse is digital sovereignty of all property at the individual level on the most secure distributed network ever created. #NFTs #Metaverse #Revolution #bitcoin,,Twitter for iPhone,False
Bad Baby Dinos NFT,Ethereum Bock chain,"MINTING NOW!
Web: https://t.co/OGrgjocs1G

Discord https://t.co/N7a9yE5FGB",2021-09-14 21:47:09+00:00,10752.0,877,3685,False,2021-11-13 14:59:12+00:00,Soon we are gonna be jumping  into the #Metaverse and taking over the land with the help of @thelandvault and the Dino community #PlayToEarn #sandbox #NFT #Bullish,['Metaverse'],Twitter for iPhone,False
VirtualDan365.eth,"33 Public Square Medina, OH","I’m Virtual Dan, America’s Financial Advisor, and I’m here to help level-up American’s knowledge of money and investing.",2019-10-23 01:39:33+00:00,3373.0,4946,4685,False,2021-11-13 14:53:23+00:00,"🤔 looks like Virtual Dan owns two more parcels in Decentraland.  

Since these parcels are adjacent to one another I can merge them into a larger estate in the metaverse.

Stay tuned ‼️ 🛣🏢🏦

#web3 #Decentraland #MANA #Metaverse #investment https://t.co/fL5sRik1WT",,Twitter for iPhone,False
g€£¥π ¶° ¢@$ih@n💵💷 ♒♒🏺🏺 🍀,,"Hello all ❤️  😍  
 6⃣5⃣🎹 #Banditgang #ILYAngelQueen #DragFam @ID0N0I  #Aeslegit #AyyMG
🍀 🍀 mEGAWIN  2021 🍀 🍀 #Bainesygives",2015-01-12 03:26:48+00:00,830.0,5003,24732,False,2021-11-13 14:50:31+00:00,"@Matt_Pazos 🚨#Demeter land sale has launched!🚨

We are selling CBK land purchasable with our stablecoin $DUSD!

📆Ends 18 Nov at 12:00(UTC)
🔗https://t.co/bidRBXa5Eu
Don't miss out!!

#CryptoBlades #Metaverse #Crypto #NFTgame #P2EGAMING #DMT #stablecoins https://t.co/I5BRhwk0kw https://t.co/qdwib1usRJ",['Demeter'],Twitter for Android,False
Arshit Ambalia,"Munich, Bavaria",,2010-01-25 13:38:48+00:00,72.0,41,402,False,2021-11-13 14:48:16+00:00,Why is no one talking about buying land on the #Metaverse sites? You could literally be a real estate agent for selling fantasy lands. 🤩,['Metaverse'],Twitter for Android,False
WEI,台灣,#BabyDogeCoin #Radiocaca #PiNetwork #METAVERSE #google translation,2020-03-07 08:22:49+00:00,67.0,255,3058,False,2021-11-13 14:46:26+00:00,"@BscGemsAlert @HuynhNh68576761 @BabyDogeCoin @FEGtoken @yooshi_official @InuKishu The most anticipated cryptocurrency in 2022

#RadiocacaNFT RACA Coin
#METAVERSE The USM land
#BabyDogeCoin Ecological application
#PiNetwork Pi metaVerse https://t.co/7RJFGu7DM7",,Twitter for iPhone,False
Diplomatic.eth,"Decentraland, Sandbox",Decentralized Governor $BTC $ETH $ENS 🐳. Metaverse Land Lord 🐳🐋NFT Collector 🖼🎨  Starlinks.eth,2018-03-26 16:09:37+00:00,629.0,1577,3785,False,2021-11-13 14:37:04+00:00,"got some more @TheSandboxGame Land plots building on them soon. 

#land #Metaverse #SnoopDogg @SnoopDogg #NFTs #nftart #NFTcollectibles 
Check out my new NFT on OpenSea! https://t.co/3QsOTW9ofW via @opensea","['land', 'Metaverse', 'SnoopDogg', 'NFTs']",Twitter for iPhone,False
g€£¥π ¶° ¢@$ih@n💵💷 ♒♒🏺🏺 🍀,,"Hello all ❤️  😍  
 6⃣5⃣🎹 #Banditgang #ILYAngelQueen #DragFam @ID0N0I  #Aeslegit #AyyMG
🍀 🍀 mEGAWIN  2021 🍀 🍀 #Bainesygives",2015-01-12 03:26:48+00:00,830.0,5003,24732,False,2021-11-13 14:34:04+00:00,"Buy now before its too late !
#Demeter land sale has launched!
We are selling CBK land purchasable with our stablecoin $DUSD!
📆Ends 18 Nov at 12:00(UTC)
🔗https://t.co/bidRBXa5Eu
Don't miss out!!
#CryptoBlades #Metaverse #Crypto #NFTgame #P2EGAMING #DMT #stablecoins https://t.co/N2Kvdt6o9k",['Demeter'],Twitter for Android,False
Grisha Perelman,"Johannesburg, South Africa","Proud South African#
proud Motswana#
Minning & Commodities trading#
Engineering 🎆###",2021-08-19 23:39:05+00:00,101.0,456,2157,False,2021-11-13 14:29:11+00:00,"How do we invest and buy digital land in the metaverse ?
#Metaverse",['Metaverse'],Twitter for Android,False
Dmitry,"Tampa, FL",Photographer at heart who dabbles in NFT's & Crypto. @SpacePunksClub @SpaceDinosClub @SVINSNFT @winterbearsnft @PrimatesSociety @galaxy_eggs,2009-07-14 16:18:03+00:00,481.0,773,2297,False,2021-11-13 14:26:39+00:00,Anyone out there willing to trade some land IRL for a piece of land on the @TheSandboxGame ? Im sure people will be looking at this like I am crazy. #SandBox #SAND #Metaverse #Real Estate #crypto #mana #ETH #BTC #META,,Twitter for iPhone,False
Nissan Dookeran,"Brisbane, Queensland","Technology Advisor and Independent Blockchain Consultant, Data Science learner. reddi.tez",2009-06-09 21:14:32+00:00,41.0,252,47,False,2021-11-13 14:22:07+00:00,"In real estate, land is finite. The #metaverse is infinite. In #crypto projects come and go with extremely high frequency. Revisit this #mantra when you #doyourownresearch about the #investment dynamics that affect ""land"" and #nft pricing there. .","['metaverse', 'crypto']",LinkedIn,False
Cat,Washington DC,Living in a tipsyworld https://t.co/0SqyGoeY7C,2008-11-17 21:58:19+00:00,364.0,288,5016,False,2021-11-13 14:18:00+00:00,"#metaverse for #adults 🔥🔥🔥
Are you ready?

#tipsylabs #Bitcoin
#BSCGem #bscgems #Blockchain #NFTs #cyber #ArtificialIntelligence #ArtificialCity #opensea #gambling #ArtificialIntelligence #VirtualReality #VirtualLand #virtualassistant https://t.co/uuqWtdfzXu","['metaverse', 'adults', 'tipsylabs', 'Bitcoin', 'BSCGem', 'bscgems', 'Blockchain', 'NFTs', 'cyber']",TweetDeck,False
Matthew Capala,"Miami, FL","SEO & NFT. Founder of @Alphametic, author “The Psychology of a Website,” speaker, formerly NYU Prof, entrepreneur #SEO #NFT 🦁 #LazyLions 🦍 #MAYC",2008-06-04 00:05:06+00:00,8407.0,3321,25622,False,2021-11-13 14:17:57+00:00,Which Metaverse is better for virtual land investing? #Decentraland OR #SandBox ??? 👷🚜🏠 #Metaverse $mana $sand #NFTs,"['Decentraland', 'SandBox', 'Metaverse', 'NFTs']",Twitter for iPhone,False
Alpaca City,,"#metaverse ⚡️ #nft #defi #gaming $alpa 
#alpacoinmetaverse

https://t.co/ktAdqS6Rd5
Community Group

( OFFICIAL ACCOUNT  https://t.co/r0HIZnlkVr )",2021-11-12 21:23:22+00:00,160.0,20,46,False,2021-11-13 14:10:40+00:00,"Do you know that the total land area of ​​Alpaca City is 20 million and 8 million of them were burned? You can reach alpaca city via https://t.co/EY61xZ5Zre and pancakeswap.
#Metaverse #Alpa #Game #Nft 
@CityAlpaca $alpa https://t.co/HEzhlanWU6",,Twitter for iPhone,False
The Meta Paws,,Launching Soon!,2021-09-09 18:22:13+00:00,104.0,10,14,False,2021-11-13 14:03:20+00:00,"Lunzore, The Land of the Lunzorians 

https://t.co/XDjvFsiipL

#nft #nftart #nftcollectors #NFTdrop #NFTartwork #NFTCommunity #openseaart #solana #metaverse https://t.co/j9fjI7vBST","['nft', 'nftart', 'nftcollectors', 'NFTdrop', 'NFTartwork']",Twitter Web App,False
THEMANWHOSOLDTHEWORLD,Metaverse,"Upcoming earth-like PlayToEarn MMORPG Metaverse
Claim plots for 0.01ETH at link below, USE DESKTOP
feel free to text me if something is unclear",2021-05-08 21:16:43+00:00,3340.0,3532,2592,False,2021-11-13 14:03:02+00:00,"""Mombasa"" at #592

10k plots of land in new upcoming
earth-like #PlayToEarn #metaverse
all fixed at 0.01 ETH

https://t.co/emXYRa3wbE

 #themanwhosoldtheworld https://t.co/vqs6ioHcH1","['PlayToEarn', 'metaverse']",Twitter Web App,False
CRYPTO & NFT 🚩,"Gambir, Indonesia",#RACA #METAMON #FINANCIALFREEDOM,2021-04-19 11:51:34+00:00,214.0,1401,6866,False,2021-11-13 13:44:41+00:00,"@AneshaGabriel @RadioCacaNFT @USMverse @USMchain @JeffWatney Potion
Metamon N
Metamon SR
Metamon SSR
Yellow diamond
Purple diamond
Egg
Kiss up state land
SpaceXnaut dog
Matrix plus dog

#Radiocaca #Metamon #Metaverse #PlayToEarn @monazaki @molla @Mozzatron @erna_donvers",,Twitter for Android,False
CRYPTO & NFT 🚩,"Gambir, Indonesia",#RACA #METAMON #FINANCIALFREEDOM,2021-04-19 11:51:34+00:00,214.0,1401,6866,False,2021-11-13 13:44:15+00:00,"@AneshaGabriel @RadioCacaNFT @USMverse @USMchain @JeffWatney Potion
Metamon N
Metamon SR
Metamon SSR
Yellow diamond
Purple diamond
Egg
Kiss up state land
SpaceXnaut dog
Matrix plus dog

#Radiocaca #Metamon #Metaverse #PlayToEarn @rwozu @laladanella @lalahappy_ @GooMoonYoung",,Twitter for Android,False
CRYPTO & NFT 🚩,"Gambir, Indonesia",#RACA #METAMON #FINANCIALFREEDOM,2021-04-19 11:51:34+00:00,214.0,1401,6866,False,2021-11-13 13:44:01+00:00,"@AneshaGabriel @RadioCacaNFT @USMverse @USMchain @JeffWatney Potion
Metamon N
Metamon SR
Metamon SSR
Yellow diamond
Purple diamond
Egg
Kiss up state land
SpaceXnaut dog
Matrix plus dog

#Radiocaca #Metamon #Metaverse #PlayToEarn @Error4o4Crypto @GameStationIO @DogeXmoonToken @queennKrii",,Twitter for Android,False
CRYPTO & NFT 🚩,"Gambir, Indonesia",#RACA #METAMON #FINANCIALFREEDOM,2021-04-19 11:51:34+00:00,214.0,1401,6866,False,2021-11-13 13:43:30+00:00,"@AneshaGabriel @RadioCacaNFT @USMverse @USMchain @JeffWatney Potion
Metamon N
Metamon SR
Metamon SSR
Yellow diamond
Purple diamond
Egg
Kiss up state land
SpaceXnaut dog
Matrix plus dog

#Radiocaca #Metamon #Metaverse #PlayToEarn @AngeL_QueeN815 @CherryCrypt0 @GawsStiph @cryptovenizo",,Twitter for Android,False
CRYPTO & NFT 🚩,"Gambir, Indonesia",#RACA #METAMON #FINANCIALFREEDOM,2021-04-19 11:51:34+00:00,214.0,1401,6866,False,2021-11-13 13:42:59+00:00,"@AneshaGabriel @RadioCacaNFT @USMverse @USMchain @JeffWatney Potion
Metamon N
Metamon SR
Metamon SSR
Yellow diamond
Purple diamond
Egg
Kiss up state land
SpaceXnaut dog
Matrix plus dog

#Radiocaca #Metamon #Metaverse #PlayToEarn @jolandaneff @wolfofwallst @shfly3424 @hollywills",,Twitter for Android,False
CRYPTO & NFT 🚩,"Gambir, Indonesia",#RACA #METAMON #FINANCIALFREEDOM,2021-04-19 11:51:34+00:00,214.0,1401,6866,False,2021-11-13 13:42:27+00:00,"@AneshaGabriel @RadioCacaNFT @USMverse @USMchain @JeffWatney Potion
Metamon N
Metamon SR
Metamon SSR
Yellow diamond
Purple diamond
Egg
Kiss up state land
SpaceXnaut dog
Matrix plus dog

#Radiocaca #Metamon #Metaverse #PlayToEarn @nuchannels @M_Ullah @souljaboy @parisshillton1",,Twitter for Android,False
SuperWorld,,"SuperWorld is an augmented reality (AR) virtual world geographically mapped onto the real world allowing users to create, discover and monetize AR content.",2017-08-15 17:14:01+00:00,7425.0,1518,53555,False,2021-11-13 13:42:26+00:00,"The #Metaverse is on display at the Thomas Crown ARTfair, including #SuperWorld 🌎❤️properties around the globe, including:

Mt. Fuji 🗻 🇯🇵
San Diego Zoo 🦁 🇺🇸
Millennium Bridge 🌉 🇬🇧

Check it out! https://t.co/NwlULN0pUV

#NFTs #virtualrealestate #blockchain #AR @ETHomasCrown https://t.co/tpykrsMDvH","['Metaverse', 'SuperWorld']",Twitter Web App,False
j0k3ling,,,2021-03-18 15:35:07+00:00,49.0,43,4351,False,2021-11-13 13:36:46+00:00,@risingsuntoken @binance I already saved me a couple of land #NFTs! RiseOfTheShogun will be awesome once it's launched. Meanwhile I earn some money playing SamuraiRising and prepare my army for the shogun battles! #RSUN $RSUN #PlayToEarn #cryptocurrency #Metaverse https://t.co/JyP1IB2pKm,['NFTs'],Twitter for Android,False
Simon 🦁 👑,London,"Love house music, crypto & nfts @lazylionsnft 🦁🦁🦁 👑",2021-08-19 16:05:21+00:00,542.0,594,2503,False,2021-11-13 13:33:47+00:00,@kokid951 You want an NFT with awesome artwork and utility? Then look no further 🔥@dualworldfusion🔥 This unique NFT is only mining 1400 of these badass fusions. You will get ownership of a luxury apartment and land in the #Metaverse 🚀 Whitelist open 🔥 https://t.co/Hu4zSoAki2 🔥#NFTS 🚀 https://t.co/NG8mz3Qu5D,,Twitter for iPhone,False
"JohnnyCrypto51 (🛸,🛸)",The Dark Metaverse,"Pay it forward 

$UFO Gaming Community  

Genesis UFOep #NFT coming soon!  

My $UFO bags packed, is yours?  #UFOarmy (NFA)",2021-10-04 02:12:56+00:00,368.0,1524,7990,False,2021-11-13 13:29:07+00:00,"Take a deep dive into crypto gaming! 

https://t.co/vaH53pWhJT

$UFO Gaming 

'We bridge gaming and the blockchain.'  @UFogerCEO 

#P2E #Metaverse #Launchpad #NFTs #VirtualLand #GameFi #passiveincome #PvP",,Twitter Web App,False
Odet!,,Suka-suka aku dong masa suka-suka kamu,2020-03-20 14:45:20+00:00,342.0,641,11590,False,2021-11-13 13:19:13+00:00,"@AneshaGabriel @RadioCacaNFT @USMverse @USMchain @JeffWatney Ding
yellow diamond
purple diamond
Kiss up dogs Land
Potion
MML
SSR Kissup Dogs
MPB
BMM
Metamon
Metamon Land 
Kiss up dogs Land
Black diamond

@IvanPradpta 
@oalahdimdims 
@cedeefgeha 
@aldapstsr 
#RADIOCACA #METAMON #METAVERSE #PLAYTOEARN",,Twitter for iPhone,False
Cat,Washington DC,Living in a tipsyworld https://t.co/0SqyGoeY7C,2008-11-17 21:58:19+00:00,364.0,288,5016,False,2021-11-13 13:18:00+00:00,"#metaverse for #adults 🔥🔥🔥
Are you ready?

#tipsylabs #Bitcoin
#BSCGem #bscgems #Blockchain #NFTs #cyber #ArtificialIntelligence #ArtificialCity #opensea #gambling #ArtificialIntelligence #VirtualReality #VirtualLand #virtualassistant https://t.co/uuqWtcXYyU","['metaverse', 'adults', 'tipsylabs', 'Bitcoin', 'BSCGem', 'bscgems', 'Blockchain', 'NFTs', 'cyber']",TweetDeck,False
David Digital,London,We specialize in providing growth focused digital services and in creating impactful results.,2020-11-03 11:57:05+00:00,11.0,49,192,False,2021-11-13 13:15:50+00:00,"The Metaverse is more than just a VR/connecting infrastructure. It is going to be the new digital world for human beings. Being able to own land in this infrastructure is just the tip of the humongous iceberg. 
#Metaverse #nft #web30 #Decentraland #DeFi #digital #VR",,Twitter Web App,False
GameStation,,https://t.co/3tAZqaymhD is a Multi-Chain Gaming Launchpad & NFT Marketplace. The future of #blockchaingames at your fingertips. $GAMER https://t.co/m1tGNkPBgv,2021-06-10 13:08:47+00:00,49797.0,43,203,False,2021-11-13 13:06:00+00:00,"""GameStation launchpad is holding its first #NFT sale with our dear partner @Netvrk1!

During this exclusive sale, you will be able to purchase #DigitalAssets for your journey in the #Metaverse 💻

Chose your ride now!  Land 🛣, sky 🌌, or sea and ocean 🎑?"" https://t.co/xa2UV5fkbc",['NFT'],TweetDeck,False
Giovani Sirait,,keep spirit,2021-08-14 04:50:49+00:00,3.0,112,65,False,2021-11-13 12:47:29+00:00,"@AneshaGabriel @RadioCacaNFT @USMverse @USMchain @JeffWatney Potion
Metamon N
Metamon SR
Metamon SSR
Yellow diamond
Purple diamond
Egg
Kiss up state land
SpaceXnaut dog
Matrix plus dog

#Radiocaca #Metamon #Metaverse #PlayToEarn @miasayoko  @Siraitputri  @NaldoGa @lily_nftcrypto",,Twitter for Android,False
Next Earth,Earth,"Next Earth is a blockchain based metaverse, where you can buy and sell lands on a virtual Earth.

Contact us on Discord: https://t.co/V61gOWBxlY",2021-04-08 10:56:57+00:00,19477.0,97,230,False,2021-11-13 12:27:21+00:00,"Aaaaand there you have it, 100K #NFTs minted on Next Earth. Thank you NextEarthians!🥳

Until our IT finds the lucky winner, we'll keep increasing the prize pool for every retweet.🔁

This is just the beginning.

#metaverse #NextEarth #meta #virtualland #NFTcommunity https://t.co/6U5X6rGvzy https://t.co/pb9ZT0DRVT",['NFTs'],Twitter Web App,False
OIG Oracles Investment Group,,"OIG provides one of a kind platform for Crypto Projects & investors to thrive. 
Join the OIG Community Today:  
TG: https://t.co/Zoq3ZYn4TJ",2021-04-19 12:02:32+00:00,8328.0,141,256,False,2021-11-13 12:00:25+00:00,"🎮Check out the elements of official land by @meland_ai, they look fantastic 😍

This Learn-to-Earn decentralized #Metaverse is making incredible strides, click the link below to read more details about these amazing features! 🚀

#OIG #play2earn  #Polygon #GameFi #NFT https://t.co/4deBR1bkWd",,Twitter Web App,False
DesignbyQK,Indonesia,"We create 2D illustration and graphic design supply. Our main theme are nature, cryptocurrency and between.
 
https://t.co/nHCpoyiY1z
https://t.co/LRjIy3PO4Z",2021-08-02 12:44:05+00:00,384.0,560,10014,False,2021-11-13 11:56:03+00:00,"~5th Collection~ 
Limited Ice Cream Land series called 
""Holy Tezos Ice Cream"" 
50/50 ed. | 0.5 Tez 

https://t.co/MwKf6tqN0I or 
https://t.co/8C6tdADwwt 
https://t.co/Plf5jEKY6E 

#hicetnuncNFT #nftcollectors #NFTartwork #NFTCommmunity #WAGMI #Metaverse #Meta https://t.co/RS41NkUJmf",,Twitter Web App,False
DesignbyQK,Indonesia,"We create 2D illustration and graphic design supply. Our main theme are nature, cryptocurrency and between.
 
https://t.co/nHCpoyiY1z
https://t.co/LRjIy3PO4Z",2021-08-02 12:44:05+00:00,384.0,560,10014,False,2021-11-13 11:54:14+00:00,"~4th Collection~ 
Limited Ice Cream Land series called 
""Ice Cream Tower"" 
50/50 ed. | 0.5 Tez 

https://t.co/yl8ROIQmp6 or 
https://t.co/f1jQ8yH2cK 
https://t.co/M3gkcww3OL

#hicetnuncNFT #nftcollectors #NFTartwork #NFTCommmunity #WAGMI #Metaverse #Meta https://t.co/fkcjrJvJ53",,Twitter Web App,False
"sungkang2015.near 🎏 UFO 🛸,🛸",,"In #UFOARMY 🛸,🛸 WE TRUST!!!
TG: @phamvuthanhnam
https://t.co/e4IrzZyhKt",2021-09-07 11:10:23+00:00,481.0,976,3848,False,2021-11-13 11:52:39+00:00,"@WatcherGuru Your #NFTs cant dance?!🤭

$UFO 🛸 #UFOARMY 👽

@TheUFOtoken @UFogerCEO 

#DynamicNFTs 👀 

#P2E #NFT #GameFi #Metaverse #SHIB #SHIBARMY $SHIB #NFTGame #Launchpad #VirtualLand #PvP #Gateio #MEXCGlobal #ShibaSwap  #Uniswap https://t.co/tz6ej7hz11","['NFTs', 'UFOARMY', 'DynamicNFTs', 'P2E', 'NFT']",Twitter for Android,False
DesignbyQK,Indonesia,"We create 2D illustration and graphic design supply. Our main theme are nature, cryptocurrency and between.
 
https://t.co/nHCpoyiY1z
https://t.co/LRjIy3PO4Z",2021-08-02 12:44:05+00:00,384.0,560,10014,False,2021-11-13 11:47:59+00:00,"~3rd Collection~ 
Limited Ice Cream Land series called 
""Ice Cream Cloud Service"" 
50/50 ed. | 0.5 Tez 

https://t.co/WUbf4pvQoI or 
https://t.co/cMnuAqI4cd 
https://t.co/KR0Uzrormk

#hicetnuncNFT #nftcollectors #NFTartwork #NFTCommmunity #WAGMI #Metaverse #Meta https://t.co/schyzvYkOr",,Twitter Web App,False
krashes,"Dubai, United Arab Emirates","Esoteric stuff, techno, DeFi, #crypto and #NFTs",2020-08-25 16:21:25+00:00,172.0,1225,9942,False,2021-11-13 11:32:10+00:00,At some point could the virtual estate market cap overtake the real estate market cap #NFT #Mana $Sand #Metaverse,"['NFT', 'Mana', 'Metaverse']",Twitter for iPhone,False
Patrick,,,2021-10-28 16:45:33+00:00,18.0,41,217,False,2021-11-13 11:22:18+00:00,"@BTCTN If you have missed Decentraland then check out #Shibaverse photorealsitic #Metaverse and breed your NFT puppies from #Shiballoon Dog NFTs in near future or represent yourself in your #DigitalRealEstate
Compete against other's Shiballoon Dogs for getting Verse Token as rewards. https://t.co/Wjpniit5l8","['Shibaverse', 'Metaverse']",Twitter for Android,False
